First,Last,Address,Email,Phone,Created,Balance,Last Visit,messages_period,total_balance,last_marketed,opted,id
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.448716+00:00,1,0.00,2021-10-22 04:40:57.660192+00:00,False,419
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.460663+00:00,1,0.00,2021-10-22 04:40:57.760839+00:00,False,420
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.471716+00:00,1,0.00,2021-10-22 04:40:57.858840+00:00,False,421
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.484285+00:00,1,0.00,2021-10-22 04:40:57.966549+00:00,False,422
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.496774+00:00,1,0.00,2021-10-22 04:40:58.065546+00:00,False,423
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.528622+00:00,1,0.00,2021-10-22 04:40:58.164908+00:00,False,424
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.540548+00:00,1,0.00,2021-10-22 04:40:58.259938+00:00,False,425
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.555918+00:00,1,0.00,2021-10-22 04:40:58.366843+00:00,False,426
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.575195+00:00,1,0.00,2021-10-22 04:40:58.462321+00:00,False,427
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.588511+00:00,1,0.00,2021-10-22 04:40:58.566880+00:00,False,428
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.600104+00:00,0,0.00,2021-10-22 04:22:20.606064+00:00,False,429
test,tester,hhhhhhhhhhhhhhhh,gtechmedia840@gmail.com,4703570000,2021-10-22,0.00,2021-10-22 04:22:20.612685+00:00,0,0.00,2021-10-22 04:22:20.618874+00:00,False,430
